date,airline,origin,destination,departure_time,distance,arrival_delay,weather_condition,wind_speed,visibility,month,day,weekday,delayed
2024-11-26,4,2,5,875,1162,14,0,5.931992478988168,9.462366065260452,11,26,1,0
2024-07-15,4,11,3,1308,1493,-4,0,12.054231214827167,9.645972420887722,7,15,0,0
2024-02-06,4,9,6,1439,1080,5,0,4.220664769642683,8.52519288812574,2,6,1,0
2024-10-26,1,10,11,618,2269,34,0,8.340007426400135,8.991346828532132,10,26,5,1
2024-10-22,0,10,3,1983,1510,22,0,8.100043627585393,8.90078607371604,10,22,1,1
2024-05-22,0,6,1,1708,1980,30,1,14.861857173212448,4.785014863233103,5,22,2,1
2024-02-04,5,0,2,881,2077,-12,0,0.447249241188975,7.034239656010217,2,4,6,0
2024-04-18,3,8,6,657,1243,10,0,7.626139838423478,7.825472628767238,4,18,3,0
2024-03-20,3,1,3,1168,2320,35,1,21.63959206713651,4.392419464157117,3,20,2,1
2024-11-18,2,6,5,1217,2379,12,0,5.1888953881500655,9.388726614554203,11,18,0,0
2024-11-23,1,10,11,1095,867,16,0,9.73563913387989,8.708651104584407,11,23,5,1
2024-09-15,6,2,1,1779,1593,14,1,24.555273684880973,4.547349529348399,9,15,6,0
2024-08-26,6,3,0,2291,1603,10,0,5.582981153735536,8.245695022706046,8,26,0,0
2024-05-16,1,4,10,1040,378,26,0,8.00518743691343,8.749023343736942,5,16,3,1
2024-01-15,2,4,2,1875,681,52,1,23.79090079899349,4.7691726909408185,1,15,0,1
2024-12-13,0,0,4,1345,2391,13,0,14.558465305222462,8.146332665230322,12,13,4,0
2024-03-27,3,10,1,1327,2021,11,0,5.624768246122033,8.774791217211096,3,27,2,0
2024-09-25,2,9,6,1148,1326,20,0,10.064169542050331,9.522285366249616,9,25,2,1
2024-09-27,6,0,8,1287,1580,0,0,11.274254823878348,7.078735684864207,9,27,4,0
2024-02-08,4,11,3,2177,912,35,0,0.7980622275649396,7.609027707580725,2,8,3,1
2024-04-19,6,7,5,1496,1746,34,0,11.13076474653016,8.419148879412871,4,19,4,1
2024-04-06,2,1,10,1529,1366,13,1,24.229701401721,4.5471485885568645,4,6,5,0
2024-08-18,0,8,11,500,2452,40,2,25.511242661778542,1.7887306459055172,8,18,6,1
2024-03-19,6,1,6,2203,707,10,0,9.591836175850869,8.48253633616475,3,19,1,0
2024-11-05,3,10,11,1965,1219,34,0,8.57442678865507,8.899471294465432,11,5,1,1
2024-12-22,3,10,7,1798,945,1,0,8.190504193363378,8.963823758518394,12,22,6,0
2024-02-02,2,8,2,1693,1548,93,2,31.791723887604256,1.9326154878492567,2,2,4,1
2024-08-10,3,1,0,1340,568,92,2,48.07526782829808,1.2398641901221397,8,10,5,1
2024-11-24,4,3,11,818,547,-7,0,9.984572376320736,7.754233207477888,11,24,6,0
2024-12-18,5,11,8,1740,2273,29,1,19.22141125435782,4.750512604745646,12,18,2,1
2024-12-05,2,0,6,848,1884,20,1,19.18860628619882,3.494990887575687,12,5,3,1
2024-02-22,0,4,9,2127,617,45,0,6.906480419010036,9.773057022179051,2,22,3,1
2024-10-01,1,0,9,1264,778,7,0,7.317276753535415,9.312142416729367,10,1,1,0
2024-08-02,0,9,4,1295,1045,37,0,3.176073940794199,9.04847108357378,8,2,4,1
2024-07-31,3,10,6,1972,1174,9,0,0.0732619053893512,8.615492165797829,7,31,2,0
2024-09-05,5,4,2,2030,1324,31,0,9.627176878689545,9.725552095781794,9,5,3,1
2024-12-07,5,11,4,1978,1377,26,0,7.251971790559817,8.748490911926723,12,7,5,1
2024-01-14,5,1,0,1071,1289,45,1,11.098516297284004,3.349383216806943,1,14,6,1
2024-12-11,2,6,8,543,2079,10,0,0.4337815691480562,8.061443052654887,12,11,2,0
2024-09-23,5,5,4,1523,512,45,1,18.520796061055076,4.752086731094813,9,23,0,1
2024-07-05,6,7,3,1763,568,22,0,6.674455026063908,7.661560139150756,7,5,4,1
2024-10-14,2,9,7,1786,2421,12,0,7.334797254893301,7.804759501864424,10,14,0,0
2024-11-21,5,3,6,1989,1678,44,0,0.2585534498034764,9.99276931328336,11,21,3,1
2024-10-09,5,0,4,842,2488,-9,0,14.315612937506756,8.412166060203889,10,9,2,0
2024-09-26,0,9,4,2011,2008,21,0,14.57331224687309,9.718719106529765,9,26,3,1
2024-07-29,4,0,4,943,902,19,0,6.006953691471573,8.735918554717006,7,29,0,1
2024-11-16,0,3,9,1925,1121,5,0,12.087007224281924,9.037882014395402,11,16,5,0
2024-01-13,1,5,2,1746,852,14,0,1.4056206785982197,7.82667144209636,1,13,5,0
2024-01-14,6,6,11,702,1641,13,0,13.544575656753429,7.799685807741506,1,14,6,0
2024-07-03,5,9,10,1546,2378,20,0,0.4497861355174903,7.110428805054929,7,3,2,1
2024-02-23,1,4,3,579,2108,-6,0,0.4512195923369627,8.288392957174374,2,23,4,0
2024-01-29,6,0,9,922,1235,-2,0,6.9254219685462965,8.934597835186153,1,29,0,0
2024-03-12,6,10,4,2217,1024,55,1,10.09767898617596,4.009178346243269,3,12,1,1
2024-04-08,2,5,11,1484,1898,131,2,38.86632429184085,0.6919365114429614,4,8,0,1
2024-11-14,1,1,7,1478,2228,38,1,16.23838561298679,2.519955349362645,11,14,3,1
2024-10-31,3,9,3,2084,1138,8,0,13.244294717296093,7.465478870958305,10,31,3,0
2024-12-12,1,7,1,931,2067,-16,0,8.269792140551653,8.442882200613626,12,12,3,0
2024-12-26,1,3,1,1318,813,27,0,12.4012981729107,8.156262021861115,12,26,3,1
2024-03-03,4,6,4,2289,1324,31,0,10.532755219570618,7.053722825839733,3,3,6,1
2024-08-22,4,2,6,1870,1902,68,1,24.61377969795445,2.296553323000356,8,22,3,1
2024-09-01,1,10,11,1202,2330,22,0,3.030608445637956,8.513735819913581,9,1,6,1
2024-12-30,4,6,11,795,736,7,0,14.798973222718995,8.298214078762005,12,30,0,0
2024-10-18,0,9,3,1566,1268,4,0,7.889994605865007,9.759726403463516,10,18,4,0
2024-09-22,5,3,5,1904,1729,81,2,27.522108721435888,0.9515490245858628,9,22,6,1
2024-02-26,4,10,1,2186,585,51,0,9.580882893183013,9.558804886595793,2,26,0,1
2024-02-28,6,4,7,1407,2070,12,1,24.22531824567885,2.53275133255711,2,28,2,0
2024-11-25,5,0,1,798,1036,0,0,5.99781119701244,9.870552832522469,11,25,0,0
2024-03-21,2,5,0,1139,418,58,2,32.46072994269009,1.5718238783712386,3,21,3,1
2024-06-16,3,7,8,1320,1522,-1,0,14.218507171692869,8.976304511964656,6,16,6,0
2024-12-29,4,0,4,1379,2483,72,2,33.62548020139624,1.946341630084405,12,29,6,1
2024-01-14,6,2,5,2167,461,37,0,7.720219128955737,9.31715036845151,1,14,6,1
2024-01-14,5,10,8,962,524,9,0,10.56612663855138,7.441271462942279,1,14,6,0
2024-12-08,6,9,3,954,383,17,1,14.734295832047586,3.83429839456828,12,8,6,1
2024-05-01,3,2,4,1348,520,24,0,14.412990471252794,7.728832172953927,5,1,2,1
2024-02-13,1,9,2,1308,1701,13,0,7.998858774235615,7.023578932733792,2,13,1,0
2024-11-02,2,6,2,1513,909,14,0,6.73859930894211,7.598768376544352,11,2,5,0
2024-04-15,4,0,10,1202,365,-1,0,12.027662336757002,9.399181212457709,4,15,0,0
2024-10-15,3,6,7,1139,1320,7,0,5.724897246177632,8.703794699412672,10,15,1,0
2024-11-26,3,7,3,2131,1680,33,0,4.653329010274901,7.776058909566456,11,26,1,1
2024-10-13,4,10,7,1680,1305,111,2,43.856672307351474,0.6298945271588328,10,13,6,1
2024-07-06,0,0,1,1761,1049,17,1,19.843023622598167,2.402479272580349,7,6,5,1
2024-03-10,4,10,0,1141,1803,3,0,1.4854136629466297,9.598859258751364,3,10,6,0
2024-03-10,4,10,7,833,1360,26,1,15.026891809025548,2.4582374459508323,3,10,6,1
2024-02-10,6,5,3,1576,1602,110,2,33.662260365824864,0.8248424027779195,2,10,5,1
2024-01-25,5,11,10,1962,916,34,0,12.71445533815625,8.878449186750306,1,25,3,1
2024-08-18,3,5,3,1999,1378,5,0,11.477862551786078,7.201970615841435,8,18,6,0
2024-07-18,2,11,10,893,1143,22,1,23.78061802120237,2.286847153725503,7,18,3,1
2024-04-25,5,8,3,1635,2237,27,1,12.893958221856415,3.207072448109984,4,25,3,1
2024-01-17,4,3,2,553,711,-2,0,9.574498221620912,9.810150263062733,1,17,2,0
2024-03-07,4,2,0,2256,2151,21,0,4.8479119566232285,7.941745287262265,3,7,3,1
2024-03-05,4,3,8,1780,881,23,0,1.0700732848982386,9.042827758271835,3,5,1,1
2024-02-10,6,2,7,1166,810,6,0,5.351751682439786,9.733939501540004,2,10,5,0
2024-03-01,3,1,9,1064,522,-1,0,10.327348477054722,8.770549268999192,3,1,4,0
2024-08-02,1,7,10,2279,2084,17,0,2.499588441529178,7.66081570050847,8,2,4,1
2024-04-20,1,5,4,2092,549,35,0,3.5180233147459363,8.012132239453251,4,20,5,1
2024-06-08,1,8,1,1375,721,51,1,21.161255718414743,3.991730151393751,6,8,5,1
2024-04-28,4,0,11,2122,2281,40,0,3.546247376445206,8.171221087702156,4,28,6,1
2024-10-31,4,8,9,2169,388,55,0,10.693816069576783,9.302209463187255,10,31,3,1
2024-09-02,6,1,4,1292,695,13,1,20.94420879202131,3.008799415364675,9,2,0,0
2024-11-17,1,10,5,1218,1498,15,0,13.202679491700303,7.926108115891897,11,17,6,0
2024-02-03,0,3,2,1003,868,22,0,10.175221294478456,9.821619806964424,2,3,5,1
2024-07-02,2,8,5,1898,2330,24,0,5.22128887896849,8.714466628767402,7,2,1,1
2024-07-23,5,6,4,1537,1859,99,2,28.52022744033128,1.176200097453147,7,23,1,1
2024-09-07,0,9,11,905,1788,21,0,3.662609198411413,9.626683659761811,9,7,5,1
2024-10-06,6,3,4,637,2461,10,0,14.08332773625794,7.453588583108696,10,6,6,0
2024-11-21,4,9,1,1293,1112,105,2,27.56967154809075,1.4628518845245102,11,21,3,1
2024-06-05,5,3,0,595,2285,20,0,8.67785463857111,9.79503673457852,6,5,2,1
2024-04-17,2,10,5,846,1060,9,0,1.841379453345872,8.48394388597612,4,17,2,0
2024-12-07,6,6,5,1202,1475,51,2,28.555672357516656,0.763739540646178,12,7,5,1
2024-04-01,1,10,3,1845,1547,110,2,29.54213372229077,1.7971012807029745,4,1,0,1
2024-02-18,5,9,2,908,1468,1,0,11.35115910367858,8.694286539621316,2,18,6,0
2024-12-27,2,6,2,2298,789,57,1,23.382531609097583,3.0956767435954973,12,27,4,1
2024-03-06,0,11,2,1175,2050,22,0,9.834207509635156,7.605670183111833,3,6,2,1
2024-08-29,4,4,3,1882,1358,52,1,13.70472894045374,2.9919328495985216,8,29,3,1
2024-07-05,3,2,11,1439,2187,8,0,9.921088185940055,9.38861238975876,7,5,4,0
2024-12-20,6,3,0,1013,512,35,1,21.8040367630952,2.3540027707066926,12,20,4,1
2024-05-11,2,4,11,1521,1083,23,0,1.362477620401124,9.36989584524019,5,11,5,1
2024-06-19,1,7,2,794,1668,9,0,0.0239478647999852,9.062928438022098,6,19,2,0
2024-07-30,0,9,6,2160,2237,36,0,13.17378138438331,9.918387386117216,7,30,1,1
2024-12-15,3,0,5,1226,1327,37,1,13.024933540007256,3.518959976560273,12,15,6,1
2024-03-28,2,8,2,2300,1197,124,2,41.19591094016747,1.619678770093892,3,28,3,1
2024-12-23,0,4,11,1193,1354,30,1,19.186517460775427,3.032267109451103,12,23,0,1
2024-03-15,0,7,9,2166,2237,15,0,1.5482667390356002,9.684244114726642,3,15,4,0
2024-07-11,3,4,5,1252,1572,121,2,39.16717343534897,1.5002526736902042,7,11,3,1
2024-10-23,3,11,1,900,1213,7,0,6.035322821363424,9.421961508981108,10,23,2,0
2024-04-09,1,5,2,1553,1356,9,0,1.933760797649278,8.440957133496132,4,9,1,0
2024-05-21,3,5,10,807,747,9,0,5.54365290976588,9.745940738369743,5,21,1,0
2024-03-20,3,0,11,1402,322,15,0,6.822770825784296,7.377829821851557,3,20,2,0
2024-12-16,1,5,4,2104,506,31,0,6.494096720319311,7.531348346197299,12,16,0,1
2024-11-16,3,6,3,1742,1405,21,0,12.03881066358138,7.440575481492596,11,16,5,1
2024-06-05,4,10,9,2187,2099,52,1,11.279918553113577,2.3124458291789263,6,5,2,1
2024-11-06,5,4,7,1433,1681,15,0,6.406502220210052,8.276198137185633,11,6,2,0
2024-05-18,1,0,1,1065,1866,11,0,12.684165501739956,7.731922013162213,5,18,5,0
2024-04-08,6,2,6,2165,2102,156,2,46.64705857774332,1.2224856623854037,4,8,0,1
2024-10-09,6,3,1,1972,1187,11,0,1.935525180013461,9.185929688609807,10,9,2,0
2024-08-13,4,9,10,1784,1469,114,2,40.78291840107641,1.075082046840112,8,13,1,1
2024-06-19,2,5,11,2240,664,70,1,23.083727823819444,3.935751867899292,6,19,2,1
2024-11-22,4,10,4,1670,1582,25,1,23.42815655160917,3.616515639208629,11,22,4,1
2024-03-06,2,3,6,760,1490,0,0,12.693870281722548,7.32240026634314,3,6,2,0
2024-08-27,0,1,8,1154,1838,-9,0,12.754803805482174,7.501705736047006,8,27,1,0
2024-08-14,6,3,8,2298,2213,19,0,9.366185256031846,7.68147975635752,8,14,2,1
2024-07-27,2,10,1,1930,365,28,0,5.284906941002638,8.565774399586383,7,27,5,1
2024-04-09,5,5,11,951,2001,-4,0,5.523742750683509,7.973701853196386,4,9,1,0
2024-01-30,4,1,3,1937,753,32,0,14.020186559249572,9.242740825263205,1,30,1,1
2024-03-10,0,0,10,1530,383,0,0,4.166265486086091,9.628335044683672,3,10,6,0
2024-05-13,1,1,0,936,2166,18,1,11.426245230901696,3.3028867348087614,5,13,0,1
2024-05-03,1,8,4,1235,874,8,0,2.8070680454477053,7.904295062573784,5,3,4,0
2024-04-02,0,3,1,509,901,10,0,4.819890095556662,8.0858130216169,4,2,1,0
2024-02-03,0,4,11,1713,400,10,0,11.72783689149597,9.818944137700685,2,3,5,0
2024-11-26,6,3,10,562,2361,104,2,46.344250989076926,0.8631168020410409,11,26,1,1
2024-07-24,2,3,5,1513,1254,24,1,16.212217461799273,4.323058001290182,7,24,2,1
2024-08-21,5,9,4,1962,1465,101,2,32.19734492295671,0.5890899564811466,8,21,2,1
2024-09-04,0,0,7,815,540,14,0,5.235345544542809,8.069061518429736,9,4,2,0
2024-03-02,5,4,2,1271,642,36,1,17.002782468678024,2.225812566097172,3,2,5,1
2024-04-28,4,2,5,1372,304,9,0,6.118904147599908,7.549070137373527,4,28,6,0
2024-08-30,6,9,7,1373,2083,151,2,45.66504813185188,0.5836124747081559,8,30,4,1
2024-11-30,6,9,5,2182,554,25,0,13.877345603231882,9.592359143700603,11,30,5,1
2024-01-14,0,11,6,1207,1699,16,0,4.356912732331705,9.494051440356014,1,14,6,1
2024-09-19,5,10,11,1462,1517,20,0,12.756938986913392,8.966947378080475,9,19,3,1
2024-09-23,3,3,5,2145,1559,41,0,5.477740655429023,7.523205261891543,9,23,0,1
2024-06-20,4,4,8,713,2117,4,0,8.554911659327095,9.128123874428072,6,20,3,0
2024-09-12,1,7,8,1162,2331,25,1,17.794142883472354,2.893396347714842,9,12,3,1
2024-02-17,0,1,5,1353,2280,6,1,18.191102107748883,4.701233186419157,2,17,5,0
2024-11-12,0,5,6,1052,759,9,0,14.830103863560128,7.062850930654708,11,12,1,0
2024-04-02,0,0,9,1529,1145,37,1,24.255825538909924,2.2984485586053216,4,2,1,1
2024-12-03,2,7,5,1754,1067,25,0,4.039515744014632,7.01405400510783,12,3,1,1
2024-09-14,6,7,8,523,2091,-8,0,8.386459352951784,9.562854558847487,9,14,5,0
2024-10-17,2,4,5,2295,1362,28,0,12.456370906894032,8.040004647108006,10,17,3,1
2024-06-07,5,7,9,1014,1729,17,1,13.591821418626733,3.037929404528574,6,7,4,1
2024-07-10,1,10,11,1543,2407,9,0,9.802332841594414,7.033444086237603,7,10,2,0
2024-09-21,6,3,0,563,1895,19,1,22.064298260856603,4.870897443737395,9,21,5,1
2024-07-24,6,10,7,2180,1377,29,0,5.513571257224523,9.4387929121248,7,24,2,1
2024-04-24,5,4,7,1483,842,8,0,6.1133111745132,8.999312689877076,4,24,2,0
2024-03-08,6,2,8,1582,1290,10,0,2.221192331483838,9.33322029342168,3,8,4,0
2024-08-17,6,4,0,1526,687,13,0,13.498959204485072,8.778206092186217,8,17,5,0
2024-05-03,4,1,4,1345,2363,28,1,19.956416612057676,4.3284230096891605,5,3,4,1
2024-10-13,4,2,11,2065,1837,10,0,10.482725578474886,9.396124334065464,10,13,6,0
2024-07-04,5,6,9,1049,626,-1,0,5.192864046919462,8.291513526809524,7,4,3,0
2024-05-19,3,6,4,1690,496,2,0,5.959188716459712,9.122078803098594,5,19,6,0
2024-01-03,6,0,5,741,1476,-18,0,5.331425100778334,9.250538775835452,1,3,2,0
2024-02-12,5,11,9,1584,1817,19,0,14.838213618684948,8.547811539728203,2,12,0,1
2024-10-02,0,0,10,2029,481,56,1,22.88057193510856,2.9590614403597817,10,2,2,1
2024-06-15,5,3,10,956,1708,0,0,7.451605603200458,8.005068119302873,6,15,5,0
2024-01-07,2,6,10,631,844,7,0,12.130535692303791,8.63797446243737,1,7,6,0
2024-08-26,2,3,4,1746,807,16,0,12.289474296969251,9.21662001016722,8,26,0,1
2024-02-11,3,7,9,2056,972,30,0,0.8809783768306995,7.4726356822167315,2,11,6,1
2024-04-02,6,4,8,1396,1835,7,0,9.802250533632796,7.105518094987072,4,2,1,0
2024-06-23,0,1,8,1719,2131,7,0,5.930888088910493,9.341695356717093,6,23,6,0
2024-05-02,2,1,9,1372,412,33,1,21.40846993730308,4.568148380163155,5,2,3,1
2024-09-28,3,8,3,2008,517,45,0,6.653894325616225,7.0248899242905365,9,28,5,1
2024-11-20,5,0,2,1606,1638,103,2,48.56183363458256,0.8224282623659211,11,20,2,1
2024-11-20,2,10,7,1680,783,43,0,13.988794895181174,7.913623552503956,11,20,2,1
2024-03-14,1,11,6,1712,2150,7,0,5.76154565992737,7.163320493740582,3,14,3,0
2024-04-06,5,2,9,1206,822,-7,0,9.034800951320255,7.181584296585632,4,6,5,0
2024-01-24,4,10,5,1155,869,35,1,15.22826722147552,2.261599286482143,1,24,2,1
2024-06-10,5,7,9,1267,1347,13,0,6.480124664007203,8.5952657734118,6,10,0,0
2024-06-02,0,1,0,1332,766,29,1,13.96460697491237,3.237495121750465,6,2,6,1
2024-12-09,3,1,5,1497,904,-8,0,13.900812269409505,8.186810395371568,12,9,0,0
2024-02-11,2,5,8,1543,360,35,1,22.89733118250292,4.954098848441883,2,11,6,1
2024-06-19,2,3,2,1415,300,0,0,1.937746926020292,8.272576891390294,6,19,2,0
2024-12-08,3,3,8,1807,1159,16,0,7.380145138525103,7.720049910750946,12,8,6,1
2024-10-18,0,2,9,1607,2044,-4,0,8.5488834699888,7.87278550749026,10,18,4,0
2024-12-09,6,3,8,1671,894,13,0,0.0367042722836891,8.759634759718832,12,9,0,0
2024-01-09,3,7,4,2084,1148,4,0,11.282408576627546,7.36505698043378,1,9,1,0
2024-12-09,2,5,1,1106,1969,7,0,11.467667483264243,8.979130781775243,12,9,0,0
2024-09-16,0,8,9,905,1680,-10,0,14.052058933849416,7.151803300416578,9,16,0,0
2024-01-31,0,7,2,1501,1978,38,1,24.19574280056363,4.942822591541467,1,31,2,1
2024-03-20,2,11,5,2165,1003,19,0,6.811337762620991,7.886099519624479,3,20,2,1
2024-05-08,0,2,11,550,872,23,1,20.9476868367125,2.576515345855043,5,8,2,1
2024-08-02,1,5,7,1524,563,24,0,14.431116588577448,9.771940959787525,8,2,4,1
2024-05-23,5,0,11,1532,2045,23,1,19.63346930925268,3.368488079414332,5,23,3,1
2024-02-09,1,6,8,1201,2289,2,0,0.9363360599245784,9.07349387083037,2,9,4,0
2024-05-24,2,7,6,2242,727,48,0,7.0061298180466185,8.355520313963583,5,24,4,1
2024-02-13,6,10,4,1132,660,-7,0,2.7713970336847407,7.81860056933364,2,13,1,0
2024-10-01,2,2,5,1865,1490,10,0,6.515541612366148,7.995892142504934,10,1,1,0
2024-11-21,4,7,9,1027,1137,13,0,10.4676786732717,7.9261269713586175,11,21,3,0
2024-10-20,1,1,3,2107,1823,30,0,6.596121374254006,7.141285984283874,10,20,6,1
2024-01-06,1,8,7,2018,1752,38,0,6.7710707144385385,7.782240533772551,1,6,5,1
2024-12-12,4,5,4,969,2053,14,1,10.69752006131903,4.33865434305851,12,12,3,0
2024-12-24,4,1,3,2163,2285,49,0,9.874404873395566,7.974577281968262,12,24,1,1
2024-01-03,2,1,2,1507,1157,38,1,10.025176566260209,2.058872253177717,1,3,2,1
2024-04-02,3,5,3,2286,847,3,0,4.3253447133522265,9.636247025055823,4,2,1,0
2024-11-14,6,4,1,1130,834,28,1,22.303044269681315,2.559152046991336,11,14,3,1
2024-07-22,6,2,9,1021,2208,2,0,2.3277542883226454,8.329198168196285,7,22,0,0
2024-02-18,4,6,11,2246,1470,42,0,11.082020242927582,7.933215371729523,2,18,6,1
2024-10-12,3,1,10,1257,1960,38,0,10.040465443655917,9.020875028098237,10,12,5,1
2024-09-07,1,0,2,1384,1406,13,1,14.227203218088231,2.762274237247018,9,7,5,0
2024-09-10,4,7,5,1985,592,47,0,14.891544374568625,7.702317488128263,9,10,1,1
2024-01-20,0,11,7,2070,782,17,0,10.325147961341347,9.64202896499059,1,20,5,1
2024-01-23,2,6,10,1008,1683,42,0,8.424956727440772,7.813595334454444,1,23,1,1
2024-09-29,1,11,6,931,890,8,0,5.10544093564438,7.670659087680809,9,29,6,0
2024-07-11,5,5,3,1362,1372,110,2,38.81421478500691,1.6111045407392808,7,11,3,1
2024-08-20,2,6,8,1560,1887,-16,0,1.9195839480042216,7.900468438452616,8,20,1,0
2024-02-22,2,11,6,1957,1145,18,0,7.706016859102956,8.006780961759183,2,22,3,1
2024-06-05,0,11,5,2116,2063,31,0,10.699065359953158,9.618583497829285,6,5,2,1
2024-08-03,2,1,11,983,912,29,1,24.24360843596452,3.523751485238627,8,3,5,1
2024-04-22,2,4,8,2015,1937,36,1,19.31528717124899,3.672777167953767,4,22,0,1
2024-04-13,5,0,8,1172,2439,12,0,10.42363898932042,8.01129123288893,4,13,5,0
2024-04-02,2,0,9,1334,2109,4,0,9.481184317262894,9.996553375248736,4,2,1,0
2024-01-01,0,11,3,1654,2496,3,0,7.903641182043523,9.89970415973954,1,1,0,0
2024-04-19,0,11,4,1834,1149,29,0,0.1512972690282499,9.960842106724824,4,19,4,1
2024-07-03,5,10,11,1548,859,23,0,2.8299083009367503,9.035208134696871,7,3,2,1
2024-10-04,0,3,6,1587,1019,-7,0,8.468360576178867,8.472154532537404,10,4,4,0
2024-02-05,2,7,1,1648,1941,58,2,32.40695672165718,1.3251663523617438,2,5,0,1
2024-12-13,6,6,2,1212,1627,48,1,11.090713166526305,3.15763743062435,12,13,4,1
2024-11-25,2,7,3,923,1299,38,1,21.71935189563179,4.161277132019213,11,25,0,1
2024-06-04,2,1,2,1438,1444,24,1,16.905736789765776,2.419375302053274,6,4,1,1
2024-06-22,1,10,4,1470,1630,0,0,13.342609057157054,8.82935502110514,6,22,5,0
2024-05-21,5,11,6,1437,1539,22,1,22.00159516609382,4.956511816948511,5,21,1,1
2024-12-09,5,7,4,921,2140,16,0,6.469415120745559,7.342023604722696,12,9,0,1
2024-09-16,1,1,6,1077,1103,24,1,12.24136008588669,4.166099540553893,9,16,0,1
2024-09-21,6,6,4,1431,559,28,0,4.8619239661954685,9.156485195287209,9,21,5,1
2024-05-13,0,1,6,860,2008,-16,0,10.763676944021798,9.16464714043954,5,13,0,0
2024-01-28,0,1,0,1983,999,12,0,11.3503920238563,9.87004987812514,1,28,6,0
2024-07-21,5,11,1,539,1681,-21,0,11.749714550689212,9.551487580671743,7,21,6,0
2024-12-01,0,9,6,1865,979,37,0,1.208823368648357,9.575268191167702,12,1,6,1
2024-07-07,0,7,3,907,1800,5,0,1.4571568484551067,8.51857289415683,7,7,6,0
2024-03-07,0,6,0,1231,890,30,0,3.0303088154610425,7.375653274187992,3,7,3,1
2024-12-30,3,3,4,1260,1392,1,0,3.3455963541715845,7.067307825856922,12,30,0,0
2024-04-22,3,7,1,753,1106,-5,0,4.805909140030762,8.554653383539355,4,22,0,0
2024-01-12,3,7,6,508,577,-7,0,5.838852836729508,9.46164063372002,1,12,4,0
2024-07-10,6,1,3,918,1040,40,1,22.443670730852546,3.912156924747444,7,10,2,1
2024-02-22,4,3,7,678,1252,-11,0,14.923527955813856,7.678353762433452,2,22,3,0
2024-02-13,4,3,2,645,2307,5,0,11.161149820329008,9.0993034681774,2,13,1,0
2024-09-01,3,3,7,2051,1072,41,0,14.875242241931488,8.118705351496137,9,1,6,1
2024-01-07,1,4,5,2067,1605,23,0,13.505856365952544,9.306218074117297,1,7,6,1
2024-07-10,2,3,6,1191,835,5,1,18.470629214047708,2.512975075906094,7,10,2,0
2024-04-07,3,3,0,1794,1624,16,0,8.946443151374268,8.008473110448119,4,7,6,1
2024-11-09,1,2,10,1665,1444,3,0,6.923341843450708,8.05541037332759,11,9,5,0
2024-04-21,3,2,10,2123,2064,43,0,2.5202679949073463,8.170069650168601,4,21,6,1
2024-06-03,2,3,10,1071,890,-5,0,9.004976952814308,8.655522633137526,6,3,0,0
2024-04-21,6,2,1,1847,1003,52,1,17.796826913739757,4.91897361415413,4,21,6,1
2024-09-12,1,5,3,1092,2071,0,0,8.89910811731481,7.544626990897367,9,12,3,0
2024-04-20,1,9,1,2085,654,34,0,3.9949507353135743,8.543607366412651,4,20,5,1
2024-04-24,6,11,5,864,899,17,1,19.53823890238135,4.682975703285969,4,24,2,1
2024-06-26,2,1,8,1551,1815,14,0,8.121975633755655,8.56900412304412,6,26,2,0
2024-02-07,0,8,3,999,384,-6,0,12.716399095518158,8.641814553915271,2,7,2,0
2024-02-26,5,1,2,1628,2475,34,0,5.499707057797325,7.497393520935264,2,26,0,1
2024-01-12,4,0,11,827,1464,70,2,28.998746266221342,1.7118280083675597,1,12,4,1
2024-09-07,6,3,11,1163,712,7,0,7.398328816254484,7.407668374325301,9,7,5,0
2024-05-03,0,5,8,1940,1703,59,1,14.35020995276052,2.291797116152096,5,3,4,1
2024-04-27,2,0,11,670,639,-12,0,3.759188870365816,9.417026425479545,4,27,5,0
2024-07-10,0,1,6,986,511,27,1,23.244665069268585,3.561632196383852,7,10,2,1
2024-01-26,1,4,3,1196,782,9,0,9.090498229187244,9.338668486214338,1,26,4,0
2024-01-08,1,8,5,696,784,0,0,6.579464716404257,8.84069643294935,1,8,0,0
2024-08-09,1,10,11,2138,1328,17,0,2.578758528328948,9.617375606255704,8,9,4,1
2024-05-05,4,2,10,2116,589,175,2,49.5637857100548,1.2455896566548637,5,5,6,1
2024-02-05,1,7,4,2198,1652,22,0,5.914830518434638,8.980295372128056,2,5,0,1
